"","trialID","a1","a2","b1","b2","c1","c2","timestep","last_observation","est_a1","est_a2","est_b1","est_b2","est_c1","est_c2","est_avalue","est_bvalue","est_cvalue","currentbest","evi","pchangemind"
"24",4,0,0,1,-1,0.2,-0.2,3,"type:calc,option:1,feature:1,obs:0.539060814891328",0.425075295952918,0.358895992793565,0.000691933470865178,-0.341482058148265,0.00958559494767881,0.0110856936598554,0.783971288746482,-0.340790124677399,0.0206712886075342,1,0.460311113132815,0.431
"25",5,0,0,1,-1,0.8,-0.8,3,"type:ord,opt1:1,opt2:2,feature:2,obs:1.17680755403291",-0.0376407284238921,0.419225022495925,0.00501466630479479,-0.321410744793807,0.00255245654468302,-0.0869577228474659,0.381584294072032,-0.316396078489012,-0.0844052663027829,1,0.617553061172023,0.5215
"26",6,0,0,1,-1,-0.2,-0.2,3,"type:ord,opt1:1,opt2:2,feature:2,obs:0.927354373749423",0.0174616789495519,0.414269874812884,0.0224583357713739,-0.262884473398907,-0.000940619730588517,-0.222249265665914,0.431731553762436,-0.240426137627533,-0.223189885396503,1,0.607937685092327,0.504
"27",7,0,0,1,-1,0.8,-1.2,3,"type:ord,opt1:1,opt2:2,feature:1,obs:-0.865417993622493",-0.288397362887974,-0.00920596427467409,0.297388893558835,-0.025285789141913,-0.0242953702143236,-1.09865777300126,-0.297603327162648,0.272103104416922,-1.12295314321559,2,0.485656559210516,0.4245
"28",8,0,0,1,-1,0.5,-0.5,3,"type:ord,opt1:1,opt2:2,feature:1,obs:-1.11462237117504",-0.371355403121342,0.374364115359233,0.361646154734747,-0.315632338115867,-0.0222055820788943,-0.032805328580927,0.00300871223789119,0.0460138166188797,-0.0550109106598213,2,0.873577330794835,0.679
"29",9,0,0,1,-1,0.2,-0.2,3,"type:calc,option:3,feature:1,obs:1.01714096718373",-0.0165985092856658,0.0220123669928242,-0.00984642586578903,0.00219895060720743,0.820093519268071,0.0304422650186566,0.0054138577071584,-0.0076474752585816,0.850535784286728,3,0.523665701151817,0.4515
"30",10,0,0,1,-1,0.8,-0.8,3,"type:ord,opt1:1,opt2:2,feature:1,obs:-1.05420225328498",-0.294696623239917,0.0195336310851418,0.463457560536689,-0.0447105778968829,-0.173945532492895,0.021095081580862,-0.275162992154776,0.418746982639806,-0.152850450912033,2,0.607986154018825,0.509
"31",1,0,0,1,-1,-0.2,-0.2,4,"type:ord,opt1:1,opt2:3,feature:2,obs:0.617463804769288",0.551554944204559,0.20187226699551,0.00153946147228115,-1.32827454172861,-0.0446303150879365,-0.203112416319627,0.753427211200068,-1.32673508025633,-0.247742731407563,1,0.674674213991423,0.607
"32",2,0,0,1,-1,0.8,-1.2,4,"type:calc,option:2,feature:1,obs:1.81289767565293",0.274505683989238,0.564284971698265,1.4535002427853,0.00454101492684623,0.0055545729640245,-0.641550137530131,0.838790655687503,1.45804125771215,-0.635995564566107,2,0.337571926175342,0.3525
"33",3,0,0,1,-1,0.5,-0.5,4,"type:ord,opt1:1,opt2:2,feature:1,obs:-0.772592021187414",-0.260419742542353,0.450313977142063,0.265396211585107,-0.507564205816179,0.00353741675071708,-0.769435266650133,0.189894234599709,-0.242167994231071,-0.765897849899416,1,0.448346585652962,0.475
"34",4,0,0,1,-1,0.2,-0.2,4,"type:calc,option:3,feature:1,obs:0.341186469697999",0.437099134924289,0.341813425926677,-0.0138741662074655,-0.383307322867352,0.27626563001015,0.00855910650217315,0.778912560850966,-0.397181489074818,0.284824736512323,1,0.438037872791646,0.4635
"35",5,0,0,1,-1,0.8,-0.8,4,"type:ord,opt1:1,opt2:3,feature:1,obs:-0.617103568183132",-0.206708034913906,0.434694665229893,0.00852720445751141,-0.33278061530196,0.198176614963656,-0.0867074468829107,0.227986630315987,-0.324253410844448,0.111469168080745,1,0.687459512858664,0.5905
"36",6,0,0,1,-1,-0.2,-0.2,4,"type:ord,opt1:1,opt2:3,feature:1,obs:0.695730642522099",0.233273634782274,0.452649073378396,0.0120439078019626,-0.235135377145667,-0.224170826480506,-0.18791476702473,0.68592270816067,-0.223091469343704,-0.412085593505236,1,0.309090232973183,0.3665
"37",7,0,0,1,-1,0.8,-1.2,4,"type:ord,opt1:1,opt2:2,feature:2,obs:0.440943584975671",-0.2724518485062,0.136097221639752,0.293977525280293,-0.169387930172097,0.0140619094865297,-1.09241882298578,-0.136354626866447,0.124589595108196,-1.07835691349925,2,0.478155584728873,0.506
"38",8,0,0,1,-1,0.5,-0.5,4,"type:ord,opt1:1,opt2:3,feature:1,obs:-1.22356852919714",-0.57512858546723,0.309359624098263,0.283778460375268,-0.34009122869106,0.316994679639825,0.0591905284616615,-0.265768961368967,-0.056312768315792,0.376185208101487,3,0.570581087286484,0.483
"39",9,0,0,1,-1,0.2,-0.2,4,"type:ord,opt1:2,opt2:3,feature:2,obs:-0.727405416081885",0.0364969004761637,-0.0526060889635186,0.01442818791803,-0.177886423973303,0.816560708708313,0.294601177412314,-0.0161091884873549,-0.163458236055273,1.11116188612063,3,0.28761571704946,0.3245
"40",10,0,0,1,-1,0.8,-0.8,4,"type:ord,opt1:2,opt2:3,feature:2,obs:-0.795558675824938",-0.310032034050667,-0.00421006512490108,0.463391079241042,-0.246014627604162,-0.1897153884211,0.264055341422844,-0.314242099175568,0.21737645163688,0.0743399530017437,2,0.654130152509336,0.6135
"41",1,0,0,1,-1,-0.2,-0.2,5,"type:calc,option:1,feature:2,obs:0.583210997840923",0.566204532268114,0.482917316692466,0.00812938268033566,-1.34088962969659,-0.0132433496496165,-0.0591516172913518,1.04912184896058,-1.33276024701626,-0.0723949669409684,1,0.401864297862056,0.49
"42",2,0,0,1,-1,0.8,-1.2,5,"type:ord,opt1:1,opt2:2,feature:2,obs:0.969453951357603",0.257058171167569,0.710105065355066,1.44364980633493,-0.151488704069208,-0.0190469180058464,-0.556098035354281,0.967163236522635,1.29216110226572,-0.575144953360127,2,0.275851372601543,0.398
"43",3,0,0,1,-1,0.5,-0.5,5,"type:ord,opt1:2,opt2:3,feature:1,obs:0.311851210080605",-0.270813021991373,0.520503691548916,0.249560888848391,-0.42111318990251,-0.0211193760141665,-0.748036581752609,0.249690669557543,-0.171552301054119,-0.769155957766776,1,0.348420539172083,0.434
"44",4,0,0,1,-1,0.2,-0.2,5,"type:ord,opt1:1,opt2:3,feature:2,obs:-0.44907223310002",0.430100546583641,0.195509207191286,-0.0260320480078622,-0.431888880565095,0.27880211857174,0.321477673955557,0.625609753774926,-0.457920928572958,0.600279792527296,1,0.470044880502462,0.574
"45",5,0,0,1,-1,0.8,-0.8,5,"type:ord,opt1:1,opt2:3,feature:2,obs:0.808654726786994",-0.197258844061411,0.492077777830927,0.0186939403133553,-0.349574818165067,0.200910932599456,-0.175562958733188,0.294818933769516,-0.330880877851712,0.025347973866268,1,0.504549882627516,0.5525
"46",6,0,0,1,-1,-0.2,-0.2,5,"type:ord,opt1:1,opt2:3,feature:1,obs:-0.0931488518695153",0.104448692688011,0.471430547616614,-0.0084898186598678,-0.203113048877322,-0.139640556717099,-0.155851872065369,0.575879240304625,-0.21160286753719,-0.295492428782468,1,0.346680925077933,0.4035
"47",7,0,0,1,-1,0.8,-1.2,5,"type:ord,opt1:2,opt2:3,feature:1,obs:-0.602131109683495",-0.395925120249531,0.142718309233873,0.074693464692029,-0.14466884064009,0.353184307643156,-1.10888003099376,-0.253206811015659,-0.0699753759480613,-0.755695723350606,2,0.503138837425508,0.562
"48",8,0,0,1,-1,0.5,-0.5,5,"type:calc,option:3,feature:2,obs:-0.455476547217024",-0.597538473740997,0.326428151752081,0.262507583111503,-0.354204448346681,0.301060768134941,-0.3606211356301,-0.271110321988916,-0.0916968652351777,-0.0595603674951596,3,0.668252816854162,0.5965
