"","trialID","a1","a2","b1","b2","c1","c2","timestep","last_observation","est_a1","est_a2","est_b1","est_b2","est_c1","est_c2","est_avalue","est_bvalue","est_cvalue","currentbest","evi","pchangemind"
"24",4,-1,0,0,-1,-0.8,-0.2,3,"type:ord,opt1:1,opt2:3,feature:1,obs:0.339060814891328",0.1052108982755,-0.00878270517476255,0.0446155839075547,-0.230953524878316,-0.120633923076341,0.247136778132975,0.0964281931007377,-0.186337940970761,0.126502855056635,3,0.852244677951626,0.655
"25",5,-1,0,0,-1,-0.2,-0.8,3,"type:ord,opt1:1,opt2:3,feature:1,obs:-0.623192445967087",-0.214856341860032,0.343154507560769,-0.0164444801206637,-0.361938867812336,0.193557468899225,-0.00539470247832601,0.128298165700738,-0.378383347933,0.188162766420899,3,0.78169703790985,0.5905
"26",6,-1,0,0,-1,-1.2,-0.2,3,"type:ord,opt1:2,opt2:3,feature:2,obs:-0.872645626250578",-0.108571030439211,0.0117473573618768,0.140995426271785,-0.327977313401086,0.0219740797457053,0.30237749319722,-0.096823673077334,-0.186981887129301,0.324351572942926,3,0.700491261793445,0.5215
"27",7,-1,0,0,-1,-0.2,-1.2,3,"type:ord,opt1:1,opt2:3,feature:1,obs:-0.665417993622493",-0.217911269084826,0.271111746242433,0.022842624726805,-0.26110434110122,0.233773552453721,0.0172895960672867,0.0532004771576061,-0.238261716374415,0.251063148521007,3,0.779230865882627,0.5675
"28",8,-1,0,0,-1,-0.5,-0.5,3,"type:calc,option:2,feature:2,obs:-1.11462237117504",0.00390399503450173,-0.0253894598219502,-0.0160070676624681,-0.889343002590693,0.0148296451969797,-0.374503347612574,-0.0214854647874485,-0.905350070253161,-0.359673702415594,1,0.706251166398977,0.5205
"29",9,-1,0,0,-1,-0.8,-0.2,3,"type:calc,option:1,feature:2,obs:0.817140967183734",0.00178506081968954,0.644970371857934,-0.0245525025136254,-0.590994482874172,0.00677674706427516,0.571495053055074,0.646755432677624,-0.615546985387798,0.578271800119349,1,0.712310451907775,0.5265
"30",10,-1,0,0,-1,-0.2,-0.8,3,"type:ord,opt1:1,opt2:3,feature:2,obs:0.745797746715024",0.00955323553020664,0.242391032275208,0.017537439469275,0.0139605777041741,0.34423808765911,-0.255521881758531,0.251944267805414,0.0314980171734491,0.0887162059005786,1,0.872305076234615,0.6205
"31",1,-1,0,0,-1,-1.2,-0.2,4,"type:calc,option:1,feature:1,obs:-0.582536195230712",-0.452439120803443,0.0215692496317068,-0.552258250187049,0.00274902490619849,-0.39709186681511,0.00572459508643029,-0.430869871171736,-0.549509225280851,-0.39136727172868,3,1.04662839172445,0.761
"32",2,-1,0,0,-1,-0.2,-1.2,4,"type:ord,opt1:1,opt2:3,feature:1,obs:0.0128976756529334",-0.126315937481341,-0.00293890758597709,0.13599030811638,0.170157608382549,-0.0769689942136898,-0.179806094870231,-0.129254845067318,0.306147916498929,-0.256775089083921,2,0.580383636945286,0.523
"33",3,-1,0,0,-1,-0.5,-0.5,4,"type:ord,opt1:1,opt2:3,feature:2,obs:0.727407978812586",-0.018393671976173,0.235359875745045,-0.368876644853269,-0.00332146513931842,-0.00688312988847175,-0.26741767703691,0.216966203768872,-0.372198109992588,-0.274300806925382,1,0.524299946019373,0.53
