"","trialID","a1","a2","b1","b2","c1","c2","timestep","last_observation","est_a1","est_a2","est_b1","est_b2","est_c1","est_c2","est_avalue","est_bvalue","est_cvalue","currentbest","evi","pchangemind"
"1",1,-1,0,0,-1,-1.2,-0.2,1,"priors",-0.0107776995106255,-0.0293732341671072,0.0257734541165643,0.00527698014205344,0.0151451637112677,0.00103250238784305,-0.0401509336777327,0.0310504342586177,0.0161776660991108,2,1.72883720359493,0.8265
"2",2,-1,0,0,-1,-0.2,-1.2,1,"priors",-0.00840000104663828,-0.0200169720962763,0.0194467939351686,-0.019077493242207,-0.0128082937550836,-0.0122327870299482,-0.0284169731429146,0.00036930069296161,-0.0250410807850318,2,1.17641608823428,0.6595
"3",3,-1,0,0,-1,-0.5,-0.5,1,"priors",0.00151884017777026,0.000122940274790307,0.00148153601736917,0.0011652900505945,-0.0428622645920533,-0.0168749945799978,0.00164178045256057,0.00264682606796367,-0.0597372591720511,2,1.14833697491606,0.668
"4",4,-1,0,0,-1,-0.8,-0.2,1,"priors",0.00812065435969368,-0.0133295666327215,-0.00364968955964901,-0.00234341929243697,-0.0100815307753542,-0.0128609330385151,-0.0052089122730278,-0.00599310885208598,-0.0229424638138693,1,1.17131995315145,0.6655
"5",5,-1,0,0,-1,-0.2,-0.8,1,"priors",-0.0126392742913482,-0.0370709911836665,-0.0192670443927947,0.0365663987290824,-0.0076663545628012,-0.0122380305075134,-0.0497102654750146,0.0172993543362877,-0.0199043850703146,2,1.18342005289152,0.653
"6",6,-1,0,0,-1,-1.2,-0.2,1,"priors",-0.0343694899274009,-0.0523165563487913,0.012178564341686,-0.0134638561193078,-0.0187952464264942,0.014016717716701,-0.0866860462761922,-0.00128529177762176,-0.0047785287097932,2,1.18420817651425,0.673
"7",7,-1,0,0,-1,-0.2,-1.2,1,"priors",0.0184302990424503,0.0050728445688628,-0.015503755195194,-0.0304392038914377,-0.00967837266859017,0.00770500668092083,0.0235031436113131,-0.0459429590866317,-0.00197336598766935,1,1.12701760115336,0.664
"8",8,-1,0,0,-1,-0.5,-0.5,1,"priors",0.0481689311413046,-0.0270879497034653,-0.0197900192707613,0.0149391475260235,-0.00126566358380883,-0.00430138046877438,0.0210809814378393,-0.0048508717447378,-0.00556704405258321,1,1.17192170154672,0.6475
"9",9,-1,0,0,-1,-0.8,-0.2,1,"priors",-0.00465870945397678,-0.00270965358080271,0.0313496936810235,0.0265644657910365,-0.0218452502025451,-0.00264824058340771,-0.0073683630347795,0.05791415947206,-0.0244934907859528,2,1.16310073351647,0.645
"10",10,-1,0,0,-1,-0.2,-0.8,1,"priors",0.0182983535758391,-0.00493757102726473,-0.0145449263055692,-0.017119990126016,0.0191401343004494,0.0238185318341375,0.0133607825485744,-0.0316649164315852,0.0429586661345869,3,1.16230677234147,0.6645
"11",1,-1,0,0,-1,-1.2,-0.2,2,"type:calc,option:1,feature:1,obs:-0.91191524437149",-0.734497287195284,0.0121263589922751,-0.0263525231066574,-0.00537714525759777,0.0367065082943016,0.0249791079329829,-0.722370928203009,-0.0317296683642551,0.0616856162272844,3,1.42562077965454,0.772
"12",2,-1,0,0,-1,-0.2,-1.2,2,"type:ord,opt1:2,opt2:3,feature:2,obs:0.184908331983866",0.00540184757033304,0.0143260926600326,-0.0245501656190078,0.049077478345021,-0.00152395634028729,-0.0709745004702989,0.0197279402303656,0.0245273127260132,-0.0724984568105862,2,1.04097028463799,0.659
"13",3,-1,0,0,-1,-0.5,-0.5,2,"type:ord,opt1:1,opt2:2,feature:2,obs:2.27909430508724",-0.0161634588701005,0.777445968278419,0.00996419369991153,-0.750931471897063,0.022036260703632,-0.00274913943928808,0.761282509408319,-0.740967278197152,0.0192871212643439,1,0.488091195624038,0.4205
"14",4,-1,0,0,-1,-0.8,-0.2,2,"type:ord,opt1:2,opt2:3,feature:1,obs:1.51851648282269",-0.0202256186651576,0.0291504431421441,0.484990663463811,-0.0216622978914946,-0.551357685839859,-0.00472989209943885,0.00892482447698649,0.463328365572316,-0.556087577939298,2,0.689532859404198,0.51
"15",5,-1,0,0,-1,-0.2,-0.8,2,"type:ord,opt1:1,opt2:3,feature:1,obs:-0.605900821706543",-0.185546414343294,0.0225405530779688,-0.00116022684817348,-0.000234230490824925,0.195635060429014,0.0192234953867574,-0.163005861265325,-0.0013944573389984,0.214858555815771,3,0.928865272495846,0.625
"16",6,-1,0,0,-1,-1.2,-0.2,2,"type:ord,opt1:2,opt2:3,feature:1,obs:0.270722239276979",-0.00498587160590583,-0.00440401320328985,0.0939559340075904,0.0125830718040253,-0.080146836849586,-0.0391826532981154,-0.00938988480919568,0.106539005811616,-0.119329490147701,2,0.978545420348175,0.6355
"17",7,-1,0,0,-1,-0.2,-1.2,2,"type:ord,opt1:1,opt2:2,feature:2,obs:0.638857801658404",-0.00614797850462642,0.212758321824625,-0.00814392590232165,-0.214994459491234,0.0131642885124009,0.00971030664498672,0.206610343319999,-0.223138385393556,0.0228745951573876,1,0.885390665785313,0.612
"18",8,-1,0,0,-1,-0.5,-0.5,2,"type:ord,opt1:1,opt2:2,feature:2,obs:1.04989571930394",-0.00385907949418627,0.36265099039324,0.0161114069459308,-0.29976129749247,-0.0208121977368697,0.0104727705174167,0.358791910899054,-0.283649890546539,-0.010339427219453,1,0.796724881137016,0.566
"19",9,-1,0,0,-1,-0.8,-0.2,2,"type:ord,opt1:1,opt2:3,feature:1,obs:-0.137939552386155",-0.0589329994207445,0.0393181958568507,-0.00511658057927573,-0.0190159698539789,0.023506578274276,-0.00885604634561011,-0.0196148035638938,-0.0241325504332546,0.0146505319286659,3,1.08760703160958,0.666
"20",10,-1,0,0,-1,-0.2,-0.8,2,"type:ord,opt1:2,opt2:3,feature:2,obs:0.621396138184155",-0.0189045516602978,-0.0195373176695153,0.0173709786277071,0.215235080098969,0.004042344006966,-0.206248557522051,-0.038441869329813,0.232606058726676,-0.202206213515085,2,0.888896151028827,0.586
"21",1,-1,0,0,-1,-1.2,-0.2,3,"type:calc,option:2,feature:1,obs:-0.378044073295431",-0.724911537917161,-0.00361240507418857,-0.298633584651832,0.0148334490573149,0.0123612690027117,0.0048140527305317,-0.72852394299135,-0.283800135594517,0.0171753217332434,3,0.834436821363896,0.6445
"22",2,-1,0,0,-1,-0.2,-1.2,3,"type:ord,opt1:1,opt2:2,feature:2,obs:0.95777950827744",0.0624925387450525,0.399654979390508,-0.0321771040694547,-0.189584438821622,-0.0109388734168714,-0.186481075091822,0.46214751813556,-0.221761542891076,-0.197419948508693,1,0.580630490400677,0.485
"23",3,-1,0,0,-1,-0.5,-0.5,3,"type:ord,opt1:1,opt2:3,feature:1,obs:0.0832672831088701",0.0277268126633866,0.732453250581401,-0.0125110094213151,-0.790493556875303,-0.0302562052792342,-8.3448887568749e-05,0.760180063244787,-0.803004566296618,-0.0303396541668029,1,0.369052250754506,0.3685
