"","trialID","a1","a2","b1","b2","c1","c2","timestep","last_observation","est_a1","est_a2","est_b1","est_b2","est_c1","est_c2","est_avalue","est_bvalue","est_cvalue","currentbest","evi","pchangemind"
"11",1,0,1,1,0,-0.2,0.8,2,"type:ord,opt1:1,opt2:2,feature:2,obs:1.70450220031275",-0.0203012025273689,0.768900114427568,-0.0122484760258571,-0.747705354264774,0.00229878362443673,0.00103193223587117,0.748598911900199,-0.759953830290631,0.0033307158603079,1,1.00894201020414,0.6735
"12",2,0,1,1,0,0.8,-0.2,2,"type:ord,opt1:1,opt2:3,feature:2,obs:1.78741354370853",-0.0144718577383761,0.801976705848563,-0.00762130683329622,-0.00972509141753596,0.00897896167336994,-0.781343431257207,0.787504848110187,-0.0173463982508322,-0.772364469583837,1,0.5000680377495,0.403
"13",3,0,1,1,0,0.5,0.5,2,"type:ord,opt1:1,opt2:2,feature:1,obs:-1.45230588846647",-0.656951681906146,-0.018661826265628,0.643547303480502,0.0240334012631446,0.00871329907605965,-0.0173521674116317,-0.675613508171774,0.667580704743647,-0.00863886833557209,2,0.559760109877254,0.4335
"14",4,0,1,1,0,0.2,0.8,2,"type:ord,opt1:1,opt2:3,feature:1,obs:-0.120860019429015",-0.055765087809549,-0.0138661169238226,-0.000115132162008795,0.00412911298380839,0.0506935190199781,-0.0330960273565639,-0.0696312047333715,0.0040139808217996,0.0175974916634142,3,1.00332077946809,0.6705
"15",5,0,1,1,0,0.8,0.2,2,"type:ord,opt1:1,opt2:2,feature:1,obs:-0.929111316453098",-0.408603276706865,-0.0253912837434294,0.418070868398583,0.00323523970483921,-0.0117013576589552,0.023363043030992,-0.433994560450294,0.421306108103422,0.0116616853720368,2,0.709247145641388,0.525
"16",6,0,1,1,0,-0.2,0.8,2,"type:ord,opt1:2,opt2:3,feature:2,obs:-0.168113203092375",0.00388205701582059,0.0309713952685806,0.0131441263623552,-0.0763480554305916,0.0044750291607121,0.0854299173744324,0.0348534522844012,-0.0632039290682364,0.0899049465351445,3,0.972419039063911,0.654
"17",7,0,1,1,0,0.8,-0.2,2,"type:ord,opt1:1,opt2:2,feature:2,obs:0.822852423583383",-0.0164850300861714,0.357001461695173,-0.00968803670962103,-0.365379161705591,-0.0100065380945986,0.0169470655041093,0.340516431609002,-0.375067198415212,0.0069405274095107,1,0.765096030296941,0.5635
"18",8,0,1,1,0,0.5,0.5,2,"type:ord,opt1:2,opt2:3,feature:2,obs:-0.473422258133673",-0.00777317128119089,0.00332999699991005,-0.0121349830720949,-0.195928508328664,-0.0229586682459858,0.214011760650341,-0.00444317428128084,-0.208063491400759,0.191053092404355,3,0.857091135714249,0.627
"19",9,0,1,1,0,0.2,0.8,2,"type:ord,opt1:1,opt2:3,feature:1,obs:-1.13990887368923",-0.504163295511743,0.000580470207475195,0.0325591316804792,0.00131175090164284,0.505539724750812,0.00758083199872094,-0.503582825304268,0.0338708825821221,0.513120556749533,3,0.652065937284941,0.4825
"20",10,0,1,1,0,0.8,0.2,2,"type:ord,opt1:2,opt2:3,feature:1,obs:0.822221650206524",-0.00981964115790054,0.00259851246231045,0.393628461520514,0.0275389529474855,-0.346324834550825,-0.00919901186281425,-0.00722112869559009,0.421167414467999,-0.355523846413639,2,0.710004820661853,0.5355
"21",1,0,1,1,0,-0.2,0.8,3,"type:calc,option:2,feature:2,obs:-0.686030483687373",-0.00462805987496643,0.773235496219871,-0.00486593874844084,-0.720490491251099,0.0360462589647616,-0.0207645550561319,0.768607436344904,-0.72535642999954,0.0152817039086296,1,0.910468629255643,0.645
"22",2,0,1,1,0,0.8,-0.2,3,"type:ord,opt1:1,opt2:2,feature:1,obs:-0.679564047370232",-0.307632908018336,0.799625274180953,0.289462628579079,0.0212053418277616,-1.66515384179523e-05,-0.788095278716806,0.491992366162617,0.31066797040684,-0.788111930255224,1,0.535439369493004,0.535
"23",3,0,1,1,0,0.5,0.5,3,"type:ord,opt1:2,opt2:3,feature:2,obs:-0.0627701161561981",-0.629250035052026,0.0241213629086772,0.654177705230838,-0.0181126887101998,0.00152668554060974,0.0249378856549903,-0.605128672143349,0.636065016520639,0.0264645711956001,2,0.370105010829598,0.429
"24",4,0,1,1,0,0.2,0.8,3,"type:ord,opt1:1,opt2:2,feature:2,obs:1.53906081489133",-0.08346306002787,0.682625481810233,-0.0226553331960166,-0.68264754755051,0.0239486805282586,0.0192262801988448,0.599162421782363,-0.705302880746527,0.0431749607271034,1,0.385770883530886,0.448
"25",5,0,1,1,0,0.8,0.2,3,"type:ord,opt1:2,opt2:3,feature:2,obs:-0.0231924459670868",-0.441229075028639,-0.0139407056648156,0.391709502503925,0.00484519286483998,0.0130336108081141,0.0190171624917094,-0.455169780693455,0.396554695368765,0.0320507732998235,2,0.519558792101365,0.539
"26",6,0,1,1,0,-0.2,0.8,3,"type:ord,opt1:1,opt2:3,feature:1,obs:0.127354373749423",0.0399494665562138,-0.0014094506025722,0.0226624169645263,-0.0760977173059441,-0.0733431455024545,0.0578820342933736,0.0385400159536416,-0.0534353003414178,-0.0154611112090809,1,0.856472058469968,0.609
"27",7,0,1,1,0,0.8,-0.2,3,"type:ord,opt1:1,opt2:3,feature:1,obs:-0.665417993622493",-0.301382176648117,0.366536566928694,-0.0112051572437203,-0.342905975042031,0.296168690779439,0.0157609085346646,0.0651543902805771,-0.354111132285751,0.311929599314103,3,0.626437691387438,0.5335
"28",8,0,1,1,0,0.5,0.5,3,"type:ord,opt1:1,opt2:3,feature:2,obs:0.385377628824958",-0.0157546967128683,0.328669554238975,0.0469659996162802,-0.372683495059344,0.000750319342883836,0.0176373867398208,0.312914857526107,-0.325717495443064,0.0183877060827047,1,0.635261249312801,0.538
"29",9,0,1,1,0,0.2,0.8,3,"type:ord,opt1:2,opt2:3,feature:2,obs:0.0171409671837337",-0.532628062880752,0.0114465403495723,0.000270745074813752,-0.0040341804768828,0.486420083343791,-0.00177232422845987,-0.52118152253118,-0.00376343540206905,0.484647759115331,3,0.445122122503372,0.488
"30",10,0,1,1,0,0.8,0.2,3,"type:ord,opt1:1,opt2:2,feature:2,obs:0.945797746715023",-0.0070676345396016,0.422945103239624,0.355804719833733,-0.409146187129375,-0.386063129624459,-0.00978827392766471,0.415877468700023,-0.0533414672956423,-0.395851403552124,1,0.53426432963448,0.47
"31",1,0,1,1,0,-0.2,0.8,4,"type:ord,opt1:1,opt2:3,feature:1,obs:0.617463804769289",0.256273578274693,0.803117599670085,-0.00111002205550662,-0.697764314351385,-0.257062648492897,-0.00471272963565317,1.05939117794478,-0.698874336406892,-0.26177537812855,1,0.424905923708367,0.476
"32",2,0,1,1,0,0.8,-0.2,4,"type:ord,opt1:1,opt2:2,feature:2,obs:1.81289767565293",-0.308950752592563,1.10930431942236,0.292571859956666,-0.570418524048699,0.0016008804092913,-0.543764381505744,0.800353566829793,-0.277846664092034,-0.542163501096453,1,0.120727791339486,0.199
