"","trialID","a1","a2","b1","b2","c1","c2","timestep","last_observation","est_a1","est_a2","est_b1","est_b2","est_c1","est_c2","est_avalue","est_bvalue","est_cvalue","currentbest","evi","pchangemind"
"1",1,-1,0,0,-1,-1.2,-0.2,1,"priors",-0.0107776995106255,-0.0293732341671072,0.0257734541165643,0.00527698014205344,0.0151451637112677,0.00103250238784305,-0.0401509336777327,0.0310504342586177,0.0161776660991108,2,1.72883720359493,0.8265
"2",2,-1,0,0,-1,-0.2,-1.2,1,"priors",-0.00840000104663828,-0.0200169720962763,0.0194467939351686,-0.019077493242207,-0.0128082937550836,-0.0122327870299482,-0.0284169731429146,0.00036930069296161,-0.0250410807850318,2,1.17641608823428,0.6595
"3",3,-1,0,0,-1,-0.5,-0.5,1,"priors",0.00151884017777026,0.000122940274790307,0.00148153601736917,0.0011652900505945,-0.0428622645920533,-0.0168749945799978,0.00164178045256057,0.00264682606796367,-0.0597372591720511,2,1.14833697491606,0.668
"4",4,-1,0,0,-1,-0.8,-0.2,1,"priors",0.00812065435969368,-0.0133295666327215,-0.00364968955964901,-0.00234341929243697,-0.0100815307753542,-0.0128609330385151,-0.0052089122730278,-0.00599310885208598,-0.0229424638138693,1,1.17131995315145,0.6655
"5",5,-1,0,0,-1,-0.2,-0.8,1,"priors",-0.0126392742913482,-0.0370709911836665,-0.0192670443927947,0.0365663987290824,-0.0076663545628012,-0.0122380305075134,-0.0497102654750146,0.0172993543362877,-0.0199043850703146,2,1.18342005289152,0.653
"6",6,-1,0,0,-1,-1.2,-0.2,1,"priors",-0.0343694899274009,-0.0523165563487913,0.012178564341686,-0.0134638561193078,-0.0187952464264942,0.014016717716701,-0.0866860462761922,-0.00128529177762176,-0.0047785287097932,2,1.18420817651425,0.673
"7",7,-1,0,0,-1,-0.2,-1.2,1,"priors",0.0184302990424503,0.0050728445688628,-0.015503755195194,-0.0304392038914377,-0.00967837266859017,0.00770500668092083,0.0235031436113131,-0.0459429590866317,-0.00197336598766935,1,1.12701760115336,0.664
"8",8,-1,0,0,-1,-0.5,-0.5,1,"priors",0.0481689311413046,-0.0270879497034653,-0.0197900192707613,0.0149391475260235,-0.00126566358380883,-0.00430138046877438,0.0210809814378393,-0.0048508717447378,-0.00556704405258321,1,1.17192170154672,0.6475
"9",9,-1,0,0,-1,-0.8,-0.2,1,"priors",-0.00465870945397678,-0.00270965358080271,0.0313496936810235,0.0265644657910365,-0.0218452502025451,-0.00264824058340771,-0.0073683630347795,0.05791415947206,-0.0244934907859528,2,1.16310073351647,0.645
"10",10,-1,0,0,-1,-0.2,-0.8,1,"priors",0.0182983535758391,-0.00493757102726473,-0.0145449263055692,-0.017119990126016,0.0191401343004494,0.0238185318341375,0.0133607825485744,-0.0316649164315852,0.0429586661345869,3,1.16230677234147,0.6645
"11",1,-1,0,0,-1,-1.2,-0.2,2,"type:ord,opt1:2,opt2:3,feature:2,obs:-0.0954977996872499",0.00880646012939367,0.0232846449157094,-0.0030699365883533,-0.0394887383265322,-0.0178668613223282,0.042439179437182,0.0320911050451031,-0.0425586749148855,0.0245723181148538,1,1.3035904222897,0.7635
"12",2,-1,0,0,-1,-0.2,-1.2,2,"type:ord,opt1:2,opt2:3,feature:1,obs:0.787413543708529",-0.0171412616300355,0.00174911058918728,0.322265557213605,0.0195732115684149,-0.374252957626788,0.0014561072075669,-0.0153921510408482,0.34183876878202,-0.372796850419222,2,0.743074286404332,0.5385
"13",3,-1,0,0,-1,-0.5,-0.5,2,"type:ord,opt1:1,opt2:2,feature:2,obs:0.547694111533528",0.0142772614311738,0.236740009605754,-0.0319586306665331,-0.238872036673966,0.00265108559644436,0.00558454072168681,0.251017271036928,-0.270830667340499,0.00823562631813117,1,0.835517750313461,0.589
"14",4,-1,0,0,-1,-0.8,-0.2,2,"type:ord,opt1:1,opt2:3,feature:1,obs:-0.120860019429015",-0.0517671434561312,0.00571529606944002,0.0197720950176206,-0.0165656558809206,0.0541258079869904,-0.00741422915523236,-0.0460518473866912,0.00320643913669995,0.0467115788317581,3,1.00789382738233,0.675
"15",5,-1,0,0,-1,-0.2,-0.8,2,"type:ord,opt1:1,opt2:3,feature:2,obs:0.870888683546902",0.00322202841845802,0.37844366357481,-0.0097803403254123,0.0024666733610235,0.00853431390340545,-0.387452735666961,0.381665691993268,-0.0073136669643888,-0.378918421763555,1,0.7315790209093,0.557
"16",6,-1,0,0,-1,-1.2,-0.2,2,"type:ord,opt1:1,opt2:2,feature:2,obs:1.63188679690762",0.00165515345581052,0.717700964505446,-0.0130785436825125,-0.722329153639358,0.00431550839060883,-0.0124933487099129,0.719356117961257,-0.735407697321871,-0.00817784031930404,1,0.523794878132883,0.4235
"17",7,-1,0,0,-1,-0.2,-1.2,2,"type:ord,opt1:1,opt2:2,feature:2,obs:0.822852423583383",0.00906412984222879,0.379811115490966,0.0114238505346887,-0.35431899618059,0.0194520974303824,-0.00537860226508625,0.388875245333195,-0.342895145645901,0.0140734951652961,1,0.725302205155435,0.5425
"18",8,-1,0,0,-1,-0.5,-0.5,2,"type:ord,opt1:2,opt2:3,feature:1,obs:0.526577741866327",0.00924828760819665,-0.00725444520786011,0.257817860893104,0.00388195526699474,-0.204413207516924,-0.00345500536897809,0.00199384240033654,0.261699816160099,-0.207868212885902,2,0.863386987752365,0.593
"19",9,-1,0,0,-1,-0.8,-0.2,2,"type:ord,opt1:1,opt2:2,feature:2,obs:0.0600911263107693",0.000114967951856493,0.0464552548837213,-0.0193690510723155,-0.00315056084225029,-0.0174435188228787,0.00291591486257711,0.0465702228355777,-0.0225196119145658,-0.0145276039603016,1,0.992429223791245,0.676
"20",10,-1,0,0,-1,-0.2,-0.8,2,"type:ord,opt1:2,opt2:3,feature:1,obs:0.822221650206524",0.0245896910129922,0.013255523706863,0.361191519621036,0.00198223560475331,-0.384660235971278,-0.00962225119139704,0.0378452147198552,0.363173755225789,-0.394282487162675,2,0.754085883650534,0.552
"21",1,-1,0,0,-1,-1.2,-0.2,3,"type:ord,opt1:1,opt2:2,feature:2,obs:0.313969516312627",-0.00785148059226462,0.173801591962815,0.0254064178408224,-0.10900751960172,-0.0295800295737937,-0.0173817479866946,0.16595011137055,-0.0836011017608976,-0.0469617775604883,1,1.05440723730543,0.7145
"22",2,-1,0,0,-1,-0.2,-1.2,3,"type:ord,opt1:1,opt2:2,feature:2,obs:1.32043595262977",-0.0388861876307579,0.570711817591732,0.336218703012612,-0.593386887929568,-0.35193750692351,0.00212795553310086,0.531825629960974,-0.257168184916955,-0.349809551390409,1,0.464556280721508,0.415
"23",3,-1,0,0,-1,-0.5,-0.5,3,"type:ord,opt1:1,opt2:3,feature:1,obs:-0.0627701161561981",-0.0465460859513342,0.208154444436642,0.00467156024716053,-0.254474151295696,0.0180355339438341,-0.00273392687327701,0.161608358485308,-0.249802591048536,0.0153016070705571,1,0.708989118963347,0.6405
